Experiment name:,1st experiment
Duration:, 5 0
Rate:, 50 per second
Sensors:, GSR (ID 1  Exp 1)
Range:, Arb
Units:, Arb
Time
'0:1:32.54,26905
'0:1:32.56,26905
'0:1:32.58,26905
'0:1:32.6,26905
'0:1:32.62,26905
'0:1:32.64,26905
'0:1:32.66,26905
'0:1:32.68,26905
'0:1:32.7,26905
'0:1:32.72,26905
'0:1:32.74,26905
'0:1:32.76,26892
'0:1:32.78,26892
'0:1:32.8,26892
'0:1:32.82,26892
'0:1:32.84,26892
'0:1:32.86,26892
'0:1:32.88,26892
'0:1:32.9,26892
'0:1:32.92,26892
'0:1:32.94,26892
'0:1:32.96,26892
'0:1:32.98,26892
'0:1:33.0,26892
'0:1:33.02,26886
'0:1:33.04,26886
'0:1:33.06,26886
'0:1:33.08,26886
'0:1:33.1,26886
'0:1:33.12,26886
'0:1:33.14,26886
'0:1:33.16,26886
'0:1:33.18,26886
'0:1:33.2,26886
'0:1:33.22,26886
'0:1:33.24,26886
'0:1:33.26,26879
'0:1:33.28,26879
'0:1:33.3,26879
'0:1:33.32,26879
'0:1:33.34,26879
'0:1:33.36,26879
'0:1:33.38,26879
'0:1:33.4,26879
'0:1:33.42,26879
'0:1:33.44,26879
'0:1:33.46,26879
'0:1:33.48,26879
'0:1:33.5,26866
'0:1:33.52,26866
'0:1:33.54,26866
'0:1:33.56,26866
'0:1:33.58,26866
'0:1:33.6,26866
'0:1:33.62,26866
'0:1:33.64,26866
'0:1:33.66,26866
'0:1:33.68,26866
'0:1:33.7,26866
'0:1:33.72,26866
'0:1:33.74,26866
'0:1:33.76,26851
'0:1:33.78,26851
'0:1:33.8,26851
'0:1:33.82,26851
'0:1:33.84,26851
'0:1:33.86,26851
'0:1:33.88,26851
'0:1:33.9,26851
'0:1:33.92,26851
'0:1:33.94,26851
'0:1:33.96,26851
'0:1:33.98,26851
'0:1:34.0,26831
'0:1:34.02,26831
'0:1:34.04,26831
'0:1:34.06,26831
'0:1:34.08,26831
'0:1:34.1,26831
'0:1:34.12,26831
'0:1:34.14,26831
'0:1:34.16,26831
'0:1:34.18,26831
'0:1:34.2,26831
'0:1:34.22,26831
'0:1:34.24,26831
'0:1:34.26,26814
'0:1:34.28,26814
'0:1:34.3,26814
'0:1:34.32,26814
'0:1:34.34,26814
'0:1:34.36,26814
'0:1:34.38,26814
'0:1:34.4,26814
'0:1:34.42,26814
'0:1:34.44,26814
'0:1:34.46,26814
'0:1:34.48,26814
'0:1:34.5,26803
'0:1:34.52,26803
'0:1:34.54,26803
'0:1:34.56,26803
'0:1:34.58,26803
'0:1:34.6,26803
'0:1:34.62,26803
'0:1:34.64,26803
'0:1:34.66,26803
'0:1:34.68,26803
'0:1:34.7,26803
'0:1:34.72,26803
'0:1:34.74,26803
'0:1:34.76,26797
'0:1:34.78,26797
'0:1:34.8,26797
'0:1:34.82,26797
'0:1:34.84,26797
'0:1:34.86,26797
'0:1:34.88,26797
'0:1:34.9,26797
'0:1:34.92,26797
'0:1:34.94,26797
'0:1:34.96,26797
'0:1:34.98,26797
'0:1:35.0,26791
'0:1:35.02,26791
'0:1:35.04,26791
'0:1:35.06,26791
'0:1:35.08,26791
'0:1:35.1,26791
'0:1:35.12,26791
'0:1:35.14,26791
'0:1:35.16,26791
'0:1:35.18,26791
'0:1:35.2,26791
'0:1:35.22,26791
'0:1:35.24,26779
'0:1:35.26,26779
'0:1:35.28,26779
'0:1:35.3,26779
'0:1:35.32,26779
'0:1:35.34,26779
'0:1:35.36,26779
'0:1:35.38,26779
'0:1:35.4,26779
'0:1:35.42,26779
'0:1:35.44,26779
'0:1:35.46,26779
'0:1:35.48,26779
'0:1:35.5,26765
'0:1:35.52,26765
'0:1:35.54,26765
'0:1:35.56,26765
'0:1:35.58,26765
'0:1:35.6,26765
'0:1:35.62,26765
'0:1:35.64,26765
'0:1:35.66,26765
'0:1:35.68,26765
'0:1:35.7,26765
'0:1:35.72,26765
'0:1:35.74,26752
'0:1:35.76,26752
'0:1:35.78,26752
'0:1:35.8,26752
'0:1:35.82,26752
'0:1:35.84,26752
'0:1:35.86,26752
'0:1:35.88,26752
'0:1:35.9,26752
'0:1:35.92,26752
'0:1:35.94,26752
'0:1:35.96,26752
'0:1:35.98,26752
'0:1:36.0,26739
'0:1:36.02,26739
'0:1:36.04,26739
'0:1:36.06,26739
'0:1:36.08,26739
'0:1:36.1,26739
'0:1:36.12,26739
'0:1:36.14,26739
'0:1:36.16,26739
'0:1:36.18,26739
'0:1:36.2,26739
'0:1:36.22,26739
'0:1:36.24,26725
'0:1:36.26,26725
'0:1:36.28,26725
'0:1:36.3,26725
'0:1:36.32,26725
'0:1:36.34,26725
'0:1:36.36,26725
'0:1:36.38,26725
'0:1:36.4,26725
'0:1:36.42,26725
'0:1:36.44,26725
'0:1:36.46,26725
'0:1:36.48,26709
'0:1:36.5,26709
'0:1:36.52,26709
'0:1:36.54,26709
'0:1:36.56,26709
'0:1:36.58,26709
'0:1:36.6,26709
'0:1:36.62,26709
'0:1:36.64,26709
'0:1:36.66,26709
'0:1:36.68,26709
'0:1:36.7,26709
'0:1:36.72,26709
'0:1:36.74,26688
'0:1:36.76,26688
'0:1:36.78,26688
'0:1:36.8,26688
'0:1:36.82,26688
'0:1:36.84,26688
'0:1:36.86,26688
'0:1:36.88,26688
'0:1:36.9,26688
'0:1:36.92,26688
'0:1:36.94,26688
'0:1:36.96,26688
'0:1:36.98,26669
'0:1:37.0,26669
'0:1:37.02,26669
'0:1:37.04,26669
'0:1:37.06,26669
'0:1:37.08,26669
'0:1:37.1,26669
'0:1:37.12,26669
'0:1:37.14,26669
'0:1:37.16,26669
'0:1:37.18,26669
'0:1:37.2,26669
'0:1:37.22,26669
'0:1:37.24,26656
'0:1:37.26,26656
'0:1:37.28,26656
'0:1:37.3,26656
'0:1:37.32,26656
'0:1:37.34,26656
'0:1:37.36,26656
'0:1:37.38,26656
'0:1:37.4,26656
'0:1:37.42,26656
'0:1:37.44,26656
'0:1:37.46,26656
'0:1:37.48,26646
'0:1:37.5,26646
'0:1:37.52,26646
'0:1:37.54,26646
'0:1:37.56,26646
'0:1:37.58,26646
'0:1:37.6,26646
'0:1:37.62,26646
'0:1:37.64,26646
'0:1:37.66,26646
'0:1:37.68,26646
'0:1:37.7,26646
'0:1:37.72,26638
'0:1:37.74,26638
'0:1:37.76,26638
'0:1:37.78,26638
'0:1:37.8,26638
'0:1:37.82,26638
'0:1:37.84,26638
'0:1:37.86,26638
'0:1:37.88,26638
'0:1:37.9,26638
'0:1:37.92,26638
'0:1:37.94,26638
'0:1:37.96,26638
'0:1:37.98,26634
'0:1:38.0,26634
'0:1:38.02,26634
'0:1:38.04,26634
'0:1:38.06,26634
'0:1:38.08,26634
'0:1:38.1,26634
'0:1:38.12,26634
'0:1:38.14,26634
'0:1:38.16,26634
'0:1:38.18,26634
'0:1:38.2,26634
'0:1:38.22,26629
'0:1:38.24,26629
'0:1:38.26,26629
'0:1:38.28,26629
'0:1:38.3,26629
'0:1:38.32,26629
'0:1:38.34,26629
'0:1:38.36,26629
'0:1:38.38,26629
'0:1:38.4,26629
'0:1:38.42,26629
'0:1:38.44,26629
'0:1:38.46,26629
'0:1:38.48,26622
'0:1:38.5,26622
'0:1:38.52,26622
'0:1:38.54,26622
'0:1:38.56,26622
'0:1:38.58,26622
'0:1:38.6,26622
'0:1:38.62,26622
'0:1:38.64,26622
'0:1:38.66,26622
'0:1:38.68,26622
'0:1:38.7,26622
'0:1:38.72,26614
'0:1:38.74,26614
'0:1:38.76,26614
'0:1:38.78,26614
'0:1:38.8,26614
'0:1:38.82,26614
'0:1:38.84,26614
'0:1:38.86,26614
'0:1:38.88,26614
'0:1:38.9,26614
'0:1:38.92,26614
'0:1:38.94,26614
'0:1:38.96,26614
'0:1:38.98,26606
'0:1:39.0,26606
'0:1:39.02,26606
'0:1:39.04,26606
'0:1:39.06,26606
'0:1:39.08,26606
'0:1:39.1,26606
'0:1:39.12,26606
'0:1:39.14,26606
'0:1:39.16,26606
'0:1:39.18,26606
'0:1:39.2,26606
'0:1:39.22,26600
'0:1:39.24,26600
'0:1:39.26,26600
'0:1:39.28,26600
'0:1:39.3,26600
'0:1:39.32,26600
'0:1:39.34,26600
'0:1:39.36,26600
'0:1:39.38,26600
'0:1:39.4,26600
'0:1:39.42,26600
'0:1:39.44,26600
'0:1:39.46,26595
'0:1:39.48,26595
'0:1:39.5,26595
'0:1:39.52,26595
'0:1:39.54,26595
'0:1:39.56,26595
'0:1:39.58,26595
'0:1:39.6,26595
'0:1:39.62,26595
'0:1:39.64,26595
'0:1:39.66,26595
'0:1:39.68,26595
'0:1:39.7,26595
'0:1:39.72,26587
'0:1:39.74,26587
'0:1:39.76,26587
'0:1:39.78,26587
'0:1:39.8,26587
'0:1:39.82,26587
'0:1:39.84,26587
'0:1:39.86,26587
'0:1:39.88,26587
'0:1:39.9,26587
'0:1:39.92,26587
'0:1:39.94,26587
'0:1:39.96,26575
'0:1:39.98,26575
'0:1:40.0,26575
'0:1:40.02,26575
'0:1:40.04,26575
'0:1:40.06,26575
'0:1:40.08,26575
'0:1:40.1,26575
'0:1:40.12,26575
'0:1:40.14,26575
'0:1:40.16,26575
'0:1:40.18,26575
'0:1:40.2,26575
'0:1:40.22,26564
'0:1:40.24,26564
'0:1:40.26,26564
'0:1:40.28,26564
'0:1:40.3,26564
'0:1:40.32,26564
'0:1:40.34,26564
'0:1:40.36,26564
'0:1:40.38,26564
'0:1:40.4,26564
'0:1:40.42,26564
'0:1:40.44,26564
'0:1:40.46,26550
'0:1:40.48,26550
'0:1:40.5,26550
'0:1:40.52,26550
'0:1:40.54,26550
'0:1:40.56,26550
'0:1:40.58,26550
'0:1:40.6,26550
'0:1:40.62,26550
'0:1:40.64,26550
'0:1:40.66,26550
'0:1:40.68,26550
'0:1:40.7,26546
'0:1:40.72,26546
'0:1:40.74,26546
'0:1:40.76,26546
'0:1:40.78,26546
'0:1:40.8,26546
'0:1:40.82,26546
'0:1:40.84,26546
'0:1:40.86,26546
'0:1:40.88,26546
'0:1:40.9,26546
'0:1:40.92,26546
'0:1:40.94,26546
'0:1:40.96,26545
'0:1:40.98,26545
'0:1:41.0,26545
'0:1:41.02,26545
'0:1:41.04,26545
'0:1:41.06,26545
'0:1:41.08,26545
'0:1:41.1,26545
'0:1:41.12,26545
'0:1:41.14,26545
'0:1:41.16,26545
'0:1:41.18,26545
'0:1:41.2,26541
'0:1:41.22,26541
'0:1:41.24,26541
'0:1:41.26,26541
'0:1:41.28,26541
'0:1:41.3,26541
'0:1:41.32,26541
'0:1:41.34,26541
'0:1:41.36,26541
'0:1:41.38,26541
'0:1:41.4,26541
'0:1:41.42,26541
'0:1:41.44,26541
'0:1:41.46,26535
'0:1:41.48,26535
'0:1:41.5,26535
'0:1:41.52,26535
'0:1:41.54,26535
'0:1:41.56,26535
'0:1:41.58,26535
'0:1:41.6,26535
'0:1:41.62,26535
'0:1:41.64,26535
'0:1:41.66,26535
'0:1:41.68,26535
'0:1:41.7,26528
'0:1:41.72,26528
'0:1:41.74,26528
'0:1:41.76,26528
'0:1:41.78,26528
'0:1:41.8,26528
'0:1:41.82,26528
'0:1:41.84,26528
'0:1:41.86,26528
'0:1:41.88,26528
'0:1:41.9,26528
'0:1:41.92,26528
'0:1:41.94,26521
'0:1:41.96,26521
'0:1:41.98,26521
'0:1:42.0,26521
'0:1:42.02,26521
'0:1:42.04,26521
'0:1:42.06,26521
'0:1:42.08,26521
'0:1:42.1,26521
'0:1:42.12,26521
'0:1:42.14,26521
'0:1:42.16,26521
'0:1:42.18,26521
'0:1:42.2,26518
'0:1:42.22,26518
'0:1:42.24,26518
'0:1:42.26,26518
'0:1:42.28,26518
'0:1:42.3,26518
'0:1:42.32,26518
'0:1:42.34,26518
'0:1:42.36,26518
'0:1:42.38,26518
'0:1:42.4,26518
'0:1:42.42,26518
'0:1:42.44,26514
'0:1:42.46,26514
'0:1:42.48,26514
'0:1:42.5,26514
'0:1:42.52,26514
'0:1:42.54,26514
'0:1:42.56,26514
'0:1:42.58,26514
'0:1:42.6,26514
'0:1:42.62,26514
'0:1:42.64,26514
'0:1:42.66,26514
'0:1:42.68,26514
'0:1:42.7,26503
'0:1:42.72,26503
'0:1:42.74,26503
'0:1:42.76,26503
'0:1:42.78,26503
'0:1:42.8,26503
'0:1:42.82,26503
'0:1:42.84,26503
'0:1:42.86,26503
'0:1:42.88,26503
'0:1:42.9,26503
'0:1:42.92,26503
'0:1:42.94,26493
'0:1:42.96,26493
'0:1:42.98,26493
'0:1:43.0,26493
'0:1:43.02,26493
'0:1:43.04,26493
'0:1:43.06,26493
'0:1:43.08,26493
'0:1:43.1,26493
'0:1:43.12,26493
'0:1:43.14,26493
'0:1:43.16,26493
'0:1:43.18,26493
'0:1:43.2,26483
'0:1:43.22,26483
'0:1:43.24,26483
'0:1:43.26,26483
'0:1:43.28,26483
'0:1:43.3,26483
'0:1:43.32,26483
'0:1:43.34,26483
'0:1:43.36,26483
'0:1:43.38,26483
'0:1:43.4,26483
'0:1:43.42,26483
'0:1:43.44,26479
'0:1:43.46,26479
'0:1:43.48,26479
'0:1:43.5,26479
'0:1:43.52,26479
'0:1:43.54,26479
'0:1:43.56,26479
'0:1:43.58,26479
'0:1:43.6,26479
'0:1:43.62,26479
'0:1:43.64,26479
'0:1:43.66,26479
'0:1:43.68,26470
'0:1:43.7,26470
'0:1:43.72,26470
'0:1:43.74,26470
'0:1:43.76,26470
'0:1:43.78,26470
'0:1:43.8,26470
'0:1:43.82,26470
'0:1:43.84,26470
'0:1:43.86,26470
'0:1:43.88,26470
'0:1:43.9,26470
'0:1:43.92,26470
'0:1:43.94,26452
'0:1:43.96,26452
'0:1:43.98,26452
'0:1:44.0,26452
'0:1:44.02,26452
'0:1:44.04,26452
'0:1:44.06,26452
'0:1:44.08,26452
'0:1:44.1,26452
'0:1:44.12,26452
'0:1:44.14,26452
'0:1:44.16,26452
'0:1:44.18,26424
'0:1:44.2,26424
'0:1:44.22,26424
'0:1:44.24,26424
'0:1:44.26,26424
'0:1:44.28,26424
'0:1:44.3,26424
'0:1:44.32,26424
'0:1:44.34,26424
'0:1:44.36,26424
'0:1:44.38,26424
'0:1:44.4,26424
'0:1:44.42,26372
'0:1:44.44,26372
'0:1:44.46,26372
'0:1:44.48,26372
'0:1:44.5,26372
'0:1:44.52,26372
'0:1:44.54,26372
'0:1:44.56,26372
'0:1:44.58,26372
'0:1:44.6,26372
'0:1:44.62,26372
'0:1:44.64,26372
'0:1:44.66,26372
'0:1:44.68,26310
'0:1:44.7,26310
'0:1:44.72,26310
'0:1:44.74,26310
'0:1:44.76,26310
'0:1:44.78,26310
'0:1:44.8,26310
'0:1:44.82,26310
'0:1:44.84,26310
'0:1:44.86,26310
'0:1:44.88,26310
'0:1:44.9,26310
'0:1:44.92,26236
'0:1:44.94,26236
'0:1:44.96,26236
'0:1:44.98,26236
'0:1:45.0,26236
'0:1:45.02,26236
'0:1:45.04,26236
'0:1:45.06,26236
'0:1:45.08,26236
'0:1:45.1,26236
'0:1:45.12,26236
'0:1:45.14,26236
'0:1:45.16,26236
'0:1:45.18,26145
'0:1:45.2,26145
'0:1:45.22,26145
'0:1:45.24,26145
'0:1:45.26,26145
'0:1:45.28,26145
'0:1:45.3,26145
'0:1:45.32,26145
'0:1:45.34,26145
'0:1:45.36,26145
'0:1:45.38,26145
'0:1:45.4,26145
'0:1:45.42,26045
'0:1:45.44,26045
'0:1:45.46,26045
'0:1:45.48,26045
'0:1:45.5,26045
'0:1:45.52,26045
'0:1:45.54,26045
'0:1:45.56,26045
'0:1:45.58,26045
'0:1:45.6,26045
'0:1:45.62,26045
'0:1:45.64,26045
'0:1:45.66,25928
'0:1:45.68,25928
'0:1:45.7,25928
'0:1:45.72,25928
'0:1:45.74,25928
'0:1:45.76,25928
'0:1:45.78,25928
'0:1:45.8,25928
'0:1:45.82,25928
'0:1:45.84,25928
'0:1:45.86,25928
'0:1:45.88,25928
'0:1:45.9,25928
'0:1:45.92,25802
'0:1:45.94,25802
'0:1:45.96,25802
'0:1:45.98,25802
'0:1:46.0,25802
'0:1:46.02,25802
'0:1:46.04,25802
'0:1:46.06,25802
'0:1:46.08,25802
'0:1:46.1,25802
'0:1:46.12,25802
'0:1:46.14,25802
'0:1:46.16,25687
'0:1:46.18,25687
'0:1:46.2,25687
'0:1:46.22,25687
'0:1:46.24,25687
'0:1:46.26,25687
'0:1:46.28,25687
'0:1:46.3,25687
'0:1:46.32,25687
'0:1:46.34,25687
'0:1:46.36,25687
'0:1:46.38,25687
'0:1:46.4,25687
'0:1:46.42,25596
'0:1:46.44,25596
'0:1:46.46,25596
'0:1:46.48,25596
'0:1:46.5,25596
'0:1:46.52,25596
'0:1:46.54,25596
'0:1:46.56,25596
'0:1:46.58,25596
'0:1:46.6,25596
'0:1:46.62,25596
'0:1:46.64,25596
'0:1:46.66,25543
'0:1:46.68,25543
'0:1:46.7,25543
'0:1:46.72,25543
'0:1:46.74,25543
'0:1:46.76,25543
'0:1:46.78,25543
'0:1:46.8,25543
'0:1:46.82,25543
'0:1:46.84,25543
'0:1:46.86,25543
'0:1:46.88,25543
'0:1:46.9,25543
'0:1:46.92,25522
'0:1:46.94,25522
'0:1:46.96,25522
'0:1:46.98,25522
'0:1:47.0,25522
'0:1:47.02,25522
'0:1:47.04,25522
'0:1:47.06,25522
'0:1:47.08,25522
'0:1:47.1,25522
'0:1:47.12,25522
'0:1:47.14,25522
'0:1:47.16,25517
'0:1:47.18,25517
'0:1:47.2,25517
'0:1:47.22,25517
'0:1:47.24,25517
'0:1:47.26,25517
'0:1:47.28,25517
'0:1:47.3,25517
'0:1:47.32,25517
'0:1:47.34,25517
'0:1:47.36,25517
'0:1:47.38,25517
'0:1:47.4,25526
'0:1:47.42,25526
'0:1:47.44,25526
'0:1:47.46,25526
'0:1:47.48,25526
'0:1:47.5,25526
'0:1:47.52,25526
'0:1:47.54,25526
'0:1:47.56,25526
'0:1:47.58,25526
'0:1:47.6,25526
'0:1:47.62,25526
'0:1:47.64,25526
'0:1:47.66,25542
'0:1:47.68,25542
'0:1:47.7,25542
'0:1:47.72,25542
'0:1:47.74,25542
'0:1:47.76,25542
'0:1:47.78,25542
'0:1:47.8,25542
'0:1:47.82,25542
'0:1:47.84,25542
'0:1:47.86,25542
'0:1:47.88,25542
'0:1:47.9,25565
'0:1:47.92,25565
'0:1:47.94,25565
'0:1:47.96,25565
'0:1:47.98,25565
'0:1:48.0,25565
'0:1:48.02,25565
'0:1:48.04,25565
'0:1:48.06,25565
'0:1:48.08,25565
'0:1:48.1,25565
'0:1:48.12,25565
'0:1:48.14,25565
'0:1:48.16,25593
'0:1:48.18,25593
'0:1:48.2,25593
'0:1:48.22,25593
'0:1:48.24,25593
'0:1:48.26,25593
'0:1:48.28,25593
'0:1:48.3,25593
'0:1:48.32,25593
'0:1:48.34,25593
'0:1:48.36,25593
'0:1:48.38,25593
'0:1:48.4,25613
'0:1:48.42,25613
'0:1:48.44,25613
'0:1:48.46,25613
'0:1:48.48,25613
'0:1:48.5,25613
'0:1:48.52,25613
'0:1:48.54,25613
'0:1:48.56,25613
'0:1:48.58,25613
'0:1:48.6,25613
'0:1:48.62,25613
'0:1:48.64,25625
'0:1:48.66,25625
'0:1:48.68,25625
'0:1:48.7,25625
'0:1:48.72,25625
'0:1:48.74,25625
'0:1:48.76,25625
'0:1:48.78,25625
'0:1:48.8,25625
'0:1:48.82,25625
'0:1:48.84,25625
'0:1:48.86,25625
'0:1:48.88,25625
'0:1:48.9,25627
'0:1:48.92,25627
'0:1:48.94,25627
'0:1:48.96,25627
'0:1:48.98,25627
'0:1:49.0,25627
'0:1:49.02,25627
'0:1:49.04,25627
'0:1:49.06,25627
'0:1:49.08,25627
'0:1:49.1,25627
'0:1:49.12,25627
'0:1:49.14,25632
'0:1:49.16,25632
'0:1:49.18,25632
'0:1:49.2,25632
'0:1:49.22,25632
'0:1:49.24,25632
'0:1:49.26,25632
'0:1:49.28,25632
'0:1:49.3,25632
'0:1:49.32,25632
'0:1:49.34,25632
'0:1:49.36,25632
'0:1:49.38,25632
'0:1:49.4,25643
'0:1:49.42,25643
'0:1:49.44,25643
'0:1:49.46,25643
'0:1:49.48,25643
'0:1:49.5,25643
'0:1:49.52,25643
'0:1:49.54,25643
'0:1:49.56,25643
'0:1:49.58,25643
'0:1:49.6,25643
'0:1:49.62,25643
'0:1:49.64,25661
'0:1:49.66,25661
'0:1:49.68,25661
'0:1:49.7,25661
'0:1:49.72,25661
'0:1:49.74,25661
'0:1:49.76,25661
'0:1:49.78,25661
'0:1:49.8,25661
'0:1:49.82,25661
'0:1:49.84,25661
'0:1:49.86,25661
'0:1:49.88,25704
'0:1:49.9,25704
'0:1:49.92,25704
'0:1:49.94,25704
'0:1:49.96,25704
'0:1:49.98,25704
'0:1:50.0,25704
'0:1:50.02,25704
'0:1:50.04,25704
'0:1:50.06,25704
'0:1:50.08,25704
'0:1:50.1,25704
'0:1:50.12,25704
'0:1:50.14,25773
'0:1:50.16,25773
'0:1:50.18,25773
'0:1:50.2,25773
'0:1:50.22,25773
'0:1:50.24,25773
'0:1:50.26,25773
'0:1:50.28,25773
'0:1:50.3,25773
'0:1:50.32,25773
'0:1:50.34,25773
'0:1:50.36,25773
'0:1:50.38,25869
'0:1:50.4,25869
'0:1:50.42,25869
'0:1:50.44,25869
'0:1:50.46,25869
'0:1:50.48,25869
'0:1:50.5,25869
'0:1:50.52,25869
'0:1:50.54,25869
'0:1:50.56,25869
'0:1:50.58,25869
'0:1:50.6,25869
'0:1:50.62,25869
'0:1:50.64,25974
'0:1:50.66,25974
'0:1:50.68,25974
'0:1:50.7,25974
'0:1:50.72,25974
'0:1:50.74,25974
'0:1:50.76,25974
'0:1:50.78,25974
'0:1:50.8,25974
'0:1:50.82,25974
'0:1:50.84,25974
'0:1:50.86,25974
'0:1:50.88,26065
'0:1:50.9,26065
'0:1:50.92,26065
'0:1:50.94,26065
'0:1:50.96,26065
'0:1:50.98,26065
'0:1:51.0,26065
'0:1:51.02,26065
'0:1:51.04,26065
'0:1:51.06,26065
'0:1:51.08,26065
'0:1:51.1,26065
'0:1:51.12,26132
'0:1:51.14,26132
'0:1:51.16,26132
'0:1:51.18,26132
'0:1:51.2,26132
'0:1:51.22,26132
'0:1:51.24,26132
'0:1:51.26,26132
'0:1:51.28,26132
'0:1:51.3,26132
'0:1:51.32,26132
'0:1:51.34,26132
'0:1:51.36,26132
'0:1:51.38,26178
'0:1:51.4,26178
'0:1:51.42,26178
'0:1:51.44,26178
'0:1:51.46,26178
'0:1:51.48,26178
'0:1:51.5,26178
'0:1:51.52,26178
'0:1:51.54,26178
'0:1:51.56,26178
'0:1:51.58,26178
'0:1:51.6,26178
'0:1:51.62,26208
'0:1:51.64,26208
'0:1:51.66,26208
'0:1:51.68,26208
'0:1:51.7,26208
'0:1:51.72,26208
'0:1:51.74,26208
'0:1:51.76,26208
'0:1:51.78,26208
'0:1:51.8,26208
'0:1:51.82,26208
'0:1:51.84,26208
'0:1:51.86,26208
'0:1:51.88,26227
'0:1:51.9,26227
'0:1:51.92,26227
'0:1:51.94,26227
'0:1:51.96,26227
'0:1:51.98,26227
'0:1:52.0,26227
'0:1:52.02,26227
'0:1:52.04,26227
'0:1:52.06,26227
'0:1:52.08,26227
'0:1:52.1,26227
'0:1:52.12,26239
'0:1:52.14,26239
'0:1:52.16,26239
'0:1:52.18,26239
'0:1:52.2,26239
'0:1:52.22,26239
'0:1:52.24,26239
'0:1:52.26,26239
'0:1:52.28,26239
'0:1:52.3,26239
'0:1:52.32,26239
'0:1:52.34,26239
'0:1:52.36,26239
'0:1:52.38,26246
'0:1:52.4,26246
'0:1:52.42,26246
'0:1:52.44,26246
'0:1:52.46,26246
'0:1:52.48,26246
'0:1:52.5,26246
'0:1:52.52,26246
'0:1:52.54,26246
'0:1:52.56,26246
'0:1:52.58,26246
'0:1:52.6,26246
'0:1:52.62,26254
'0:1:52.64,26254
'0:1:52.66,26254
'0:1:52.68,26254
'0:1:52.7,26254
'0:1:52.72,26254
'0:1:52.74,26254
'0:1:52.76,26254
'0:1:52.78,26254
'0:1:52.8,26254
'0:1:52.82,26254
'0:1:52.84,26254
'0:1:52.86,26263
'0:1:52.88,26263
'0:1:52.9,26263
'0:1:52.92,26263
'0:1:52.94,26263
'0:1:52.96,26263
'0:1:52.98,26263
'0:1:53.0,26263
'0:1:53.02,26263
'0:1:53.04,26263
'0:1:53.06,26263
'0:1:53.08,26263
'0:1:53.1,26263
'0:1:53.12,26273
'0:1:53.14,26273
'0:1:53.16,26273
'0:1:53.18,26273
'0:1:53.2,26273
'0:1:53.22,26273
'0:1:53.24,26273
'0:1:53.26,26273
'0:1:53.28,26273
'0:1:53.3,26273
'0:1:53.32,26273
'0:1:53.34,26273
'0:1:53.36,26287
'0:1:53.38,26287
'0:1:53.4,26287
'0:1:53.42,26287
'0:1:53.44,26287
'0:1:53.46,26287
'0:1:53.48,26287
'0:1:53.5,26287
'0:1:53.52,26287
'0:1:53.54,26287
'0:1:53.56,26287
'0:1:53.58,26287
'0:1:53.6,26287
'0:1:53.62,26305
'0:1:53.64,26305
'0:1:53.66,26305
'0:1:53.68,26305
'0:1:53.7,26305
'0:1:53.72,26305
'0:1:53.74,26305
'0:1:53.76,26305
'0:1:53.78,26305
'0:1:53.8,26305
'0:1:53.82,26305
'0:1:53.84,26305
'0:1:53.86,26326
'0:1:53.88,26326
'0:1:53.9,26326
'0:1:53.92,26326
'0:1:53.94,26326
'0:1:53.96,26326
'0:1:53.98,26326
'0:1:54.0,26326
'0:1:54.02,26326
'0:1:54.04,26326
'0:1:54.06,26326
'0:1:54.08,26326
'0:1:54.1,26350
'0:1:54.12,26350
'0:1:54.14,26350
'0:1:54.16,26350
'0:1:54.18,26350
'0:1:54.2,26350
'0:1:54.22,26350
'0:1:54.24,26350
'0:1:54.26,26350
'0:1:54.28,26350
'0:1:54.3,26350
'0:1:54.32,26350
'0:1:54.34,26350
'0:1:54.36,26371
'0:1:54.38,26371
'0:1:54.4,26371
'0:1:54.42,26371
'0:1:54.44,26371
'0:1:54.46,26371
'0:1:54.48,26371
'0:1:54.5,26371
'0:1:54.52,26371
'0:1:54.54,26371
'0:1:54.56,26371
'0:1:54.58,26371
'0:1:54.6,26388
'0:1:54.62,26388
'0:1:54.64,26388
'0:1:54.66,26388
'0:1:54.68,26388
'0:1:54.7,26388
'0:1:54.72,26388
'0:1:54.74,26388
'0:1:54.76,26388
'0:1:54.78,26388
'0:1:54.8,26388
'0:1:54.82,26388
'0:1:54.84,26400
'0:1:54.86,26400
'0:1:54.88,26400
'0:1:54.9,26400
'0:1:54.92,26400
'0:1:54.94,26400
'0:1:54.96,26400
'0:1:54.98,26400
'0:1:55.0,26400
'0:1:55.02,26400
'0:1:55.04,26400
'0:1:55.06,26400
'0:1:55.08,26400
'0:1:55.1,26408
'0:1:55.12,26408
'0:1:55.14,26408
'0:1:55.16,26408
'0:1:55.18,26408
'0:1:55.2,26408
'0:1:55.22,26408
'0:1:55.24,26408
'0:1:55.26,26408
'0:1:55.28,26408
'0:1:55.3,26408
'0:1:55.32,26408
'0:1:55.34,26415
'0:1:55.36,26415
'0:1:55.38,26415
'0:1:55.4,26415
'0:1:55.42,26415
'0:1:55.44,26415
'0:1:55.46,26415
'0:1:55.48,26415
'0:1:55.5,26415
'0:1:55.52,26415
'0:1:55.54,26415
'0:1:55.56,26415
'0:1:55.58,26415
'0:1:55.6,26420
'0:1:55.62,26420
'0:1:55.64,26420
'0:1:55.66,26420
'0:1:55.68,26420
'0:1:55.7,26420
'0:1:55.72,26420
